Id_SNVeg,n_total,n_sig,prop_sig,parque,escala,mes,variable
ArtSurf,26,0,0,ordesa,12,9,tmax
Grass,21154,0,0,ordesa,12,9,tmax
HydroRipVeg,269,0,0,ordesa,12,9,tmax
MedSclF,4283,0,0,ordesa,12,9,tmax
RipF,870,0,0,ordesa,12,9,tmax
RockScreeVeg,11379,0,0,ordesa,12,9,tmax
SMedMarF,1757,0,0,ordesa,12,9,tmax
Shrub,7719,0,0,ordesa,12,9,tmax
TempDecF,20868,0,0,ordesa,12,9,tmax
WaterSurf,89,0,0,ordesa,12,9,tmax
AlpConF,27643,0,0,ordesa,12,10,tmax
AlpScrGr,100960,0,0,ordesa,12,10,tmax
ArtSurf,26,0,0,ordesa,12,10,tmax
Grass,21116,0,0,ordesa,12,10,tmax
HydroRipVeg,204,0,0,ordesa,12,10,tmax
MedSclF,4251,0,0,ordesa,12,10,tmax
RipF,860,0,0,ordesa,12,10,tmax
RockScreeVeg,8803,0,0,ordesa,12,10,tmax
SMedMarF,1672,0,0,ordesa,12,10,tmax
Shrub,7599,0,0,ordesa,12,10,tmax
TempDecF,20208,0,0,ordesa,12,10,tmax
WaterSurf,20,0,0,ordesa,12,10,tmax
AlpConF,27604,0,0,ordesa,12,11,tmax
AlpScrGr,100100,0,0,ordesa,12,11,tmax
ArtSurf,26,0,0,ordesa,12,11,tmax
BareArea,2,0,0,ordesa,12,11,tmax
Grass,21102,0,0,ordesa,12,11,tmax
HydroRipVeg,204,0,0,ordesa,12,11,tmax
MedSclF,4249,0,0,ordesa,12,11,tmax
RipF,860,0,0,ordesa,12,11,tmax
RockScreeVeg,8649,0,0,ordesa,12,11,tmax
SMedMarF,1645,0,0,ordesa,12,11,tmax
Shrub,7577,0,0,ordesa,12,11,tmax
TempDecF,20167,0,0,ordesa,12,11,tmax
WaterSurf,20,0,0,ordesa,12,11,tmax
AlpConF,27351,0,0,ordesa,12,12,tmax
AlpScrGr,99970,0,0,ordesa,12,12,tmax
ArtSurf,26,0,0,ordesa,12,12,tmax
Grass,21101,0,0,ordesa,12,12,tmax
HydroRipVeg,204,0,0,ordesa,12,12,tmax
MedSclF,4190,0,0,ordesa,12,12,tmax
RipF,854,0,0,ordesa,12,12,tmax
RockScreeVeg,8568,0,0,ordesa,12,12,tmax
SMedMarF,1625,0,0,ordesa,12,12,tmax
Shrub,7507,0,0,ordesa,12,12,tmax
TempDecF,19766,0,0,ordesa,12,12,tmax
WaterSurf,20,0,0,ordesa,12,12,tmax
AlpScrGr,483629,0,0,picoseuropa,1,1,tmax
ArtSurf,2496,0,0,picoseuropa,1,1,tmax
AtlScrub,36465,0,0,picoseuropa,1,1,tmax
Crop,230,0,0,picoseuropa,1,1,tmax
Dehesa,60,0,0,picoseuropa,1,1,tmax
Grass,143161,0,0,picoseuropa,1,1,tmax
HydroRipVeg,808,0,0,picoseuropa,1,1,tmax
MedSclF,4576,0,0,picoseuropa,1,1,tmax
MedScrub,14993,0,0,picoseuropa,1,1,tmax
Reforestation,1264,0,0,picoseuropa,1,1,tmax
RipF,952,0,0,picoseuropa,1,1,tmax
RockScreeVeg,1117,0,0,picoseuropa,1,1,tmax
SMedMarF,8457,0,0,picoseuropa,1,1,tmax
Shrub,1579,0,0,picoseuropa,1,1,tmax
TempDecF,253477,0,0,picoseuropa,1,1,tmax
WaterSurf,715,0,0,picoseuropa,1,1,tmax
AlpScrGr,487132,165941,34.06,picoseuropa,1,2,tmax
ArtSurf,2509,1236,49.26,picoseuropa,1,2,tmax
AtlScrub,36902,21940,59.45,picoseuropa,1,2,tmax
Crop,230,117,50.87,picoseuropa,1,2,tmax
Dehesa,71,0,0,picoseuropa,1,2,tmax
Grass,144344,76343,52.89,picoseuropa,1,2,tmax
HydroRipVeg,811,416,51.29,picoseuropa,1,2,tmax
MedSclF,5374,781,14.53,picoseuropa,1,2,tmax
MedScrub,15105,7282,48.21,picoseuropa,1,2,tmax
Reforestation,1269,178,14.03,picoseuropa,1,2,tmax
RipF,953,507,53.2,picoseuropa,1,2,tmax
RockScreeVeg,1134,283,24.96,picoseuropa,1,2,tmax
SMedMarF,8552,3020,35.31,picoseuropa,1,2,tmax
Shrub,1597,725,45.4,picoseuropa,1,2,tmax
TempDecF,256029,148244,57.9,picoseuropa,1,2,tmax
WaterSurf,737,183,24.83,picoseuropa,1,2,tmax
AlpScrGr,487768,0,0,picoseuropa,1,3,tmax
ArtSurf,2510,0,0,picoseuropa,1,3,tmax
AtlScrub,36927,0,0,picoseuropa,1,3,tmax
Crop,230,0,0,picoseuropa,1,3,tmax
Dehesa,71,0,0,picoseuropa,1,3,tmax
Grass,144481,0,0,picoseuropa,1,3,tmax
HydroRipVeg,811,0,0,picoseuropa,1,3,tmax
MedSclF,5590,0,0,picoseuropa,1,3,tmax
MedScrub,15115,0,0,picoseuropa,1,3,tmax
Reforestation,1269,0,0,picoseuropa,1,3,tmax
RipF,953,0,0,picoseuropa,1,3,tmax
RockScreeVeg,1135,0,0,picoseuropa,1,3,tmax
SMedMarF,8558,0,0,picoseuropa,1,3,tmax
Shrub,1599,0,0,picoseuropa,1,3,tmax
TempDecF,256357,0,0,picoseuropa,1,3,tmax
WaterSurf,760,0,0,picoseuropa,1,3,tmax
AlpScrGr,487876,0,0,picoseuropa,1,4,tmax
ArtSurf,2511,0,0,picoseuropa,1,4,tmax
AtlScrub,36929,0,0,picoseuropa,1,4,tmax
Crop,230,0,0,picoseuropa,1,4,tmax
Dehesa,71,0,0,picoseuropa,1,4,tmax
Grass,144505,0,0,picoseuropa,1,4,tmax
HydroRipVeg,811,0,0,picoseuropa,1,4,tmax
MedSclF,5591,0,0,picoseuropa,1,4,tmax
MedScrub,15118,0,0,picoseuropa,1,4,tmax
Reforestation,1269,0,0,picoseuropa,1,4,tmax
RipF,953,0,0,picoseuropa,1,4,tmax
RockScreeVeg,1135,0,0,picoseuropa,1,4,tmax
SMedMarF,8558,0,0,picoseuropa,1,4,tmax
Shrub,1599,0,0,picoseuropa,1,4,tmax
TempDecF,256516,0,0,picoseuropa,1,4,tmax
WaterSurf,763,0,0,picoseuropa,1,4,tmax
AlpScrGr,487848,0,0,picoseuropa,1,5,tmax
ArtSurf,2511,0,0,picoseuropa,1,5,tmax
AtlScrub,36969,0,0,picoseuropa,1,5,tmax
Crop,230,0,0,picoseuropa,1,5,tmax
Dehesa,71,0,0,picoseuropa,1,5,tmax
Grass,144570,0,0,picoseuropa,1,5,tmax
HydroRipVeg,815,0,0,picoseuropa,1,5,tmax
MedSclF,5631,0,0,picoseuropa,1,5,tmax
MedScrub,15123,0,0,picoseuropa,1,5,tmax
Reforestation,1269,0,0,picoseuropa,1,5,tmax
RipF,953,0,0,picoseuropa,1,5,tmax
RockScreeVeg,1135,0,0,picoseuropa,1,5,tmax
SMedMarF,8558,0,0,picoseuropa,1,5,tmax
Shrub,1599,0,0,picoseuropa,1,5,tmax
TempDecF,256687,0,0,picoseuropa,1,5,tmax
WaterSurf,773,0,0,picoseuropa,1,5,tmax
AlpScrGr,487273,0,0,picoseuropa,1,6,tmax
ArtSurf,2511,0,0,picoseuropa,1,6,tmax
AtlScrub,36969,0,0,picoseuropa,1,6,tmax
Crop,230,0,0,picoseuropa,1,6,tmax
Dehesa,71,0,0,picoseuropa,1,6,tmax
Grass,144593,0,0,picoseuropa,1,6,tmax
HydroRipVeg,815,0,0,picoseuropa,1,6,tmax
MedSclF,5631,0,0,picoseuropa,1,6,tmax
MedScrub,15123,0,0,picoseuropa,1,6,tmax
Reforestation,1269,0,0,picoseuropa,1,6,tmax
RipF,953,0,0,picoseuropa,1,6,tmax
RockScreeVeg,1135,0,0,picoseuropa,1,6,tmax
SMedMarF,8558,0,0,picoseuropa,1,6,tmax
Shrub,1599,0,0,picoseuropa,1,6,tmax
TempDecF,256695,0,0,picoseuropa,1,6,tmax
WaterSurf,774,0,0,picoseuropa,1,6,tmax
AlpScrGr,497696,0,0,picoseuropa,1,7,tmax
ArtSurf,2619,0,0,picoseuropa,1,7,tmax
AtlScrub,36969,0,0,picoseuropa,1,7,tmax
Crop,230,0,0,picoseuropa,1,7,tmax
Dehesa,71,0,0,picoseuropa,1,7,tmax
Grass,144792,0,0,picoseuropa,1,7,tmax
HydroRipVeg,815,0,0,picoseuropa,1,7,tmax
MedSclF,5631,0,0,picoseuropa,1,7,tmax
MedScrub,15123,0,0,picoseuropa,1,7,tmax
Reforestation,1269,0,0,picoseuropa,1,7,tmax
RipF,953,0,0,picoseuropa,1,7,tmax
RockScreeVeg,1135,0,0,picoseuropa,1,7,tmax
SMedMarF,8558,0,0,picoseuropa,1,7,tmax
Shrub,1599,0,0,picoseuropa,1,7,tmax
TempDecF,256697,0,0,picoseuropa,1,7,tmax
WaterSurf,774,0,0,picoseuropa,1,7,tmax
AlpScrGr,504321,0,0,picoseuropa,1,8,tmax
ArtSurf,2548,0,0,picoseuropa,1,8,tmax
AtlScrub,36969,0,0,picoseuropa,1,8,tmax
Crop,230,0,0,picoseuropa,1,8,tmax
Dehesa,71,0,0,picoseuropa,1,8,tmax
Grass,144733,0,0,picoseuropa,1,8,tmax
HydroRipVeg,815,0,0,picoseuropa,1,8,tmax
MedSclF,5631,0,0,picoseuropa,1,8,tmax
MedScrub,15121,0,0,picoseuropa,1,8,tmax
Reforestation,1269,0,0,picoseuropa,1,8,tmax
RipF,953,0,0,picoseuropa,1,8,tmax
RockScreeVeg,1135,0,0,picoseuropa,1,8,tmax
SMedMarF,8558,0,0,picoseuropa,1,8,tmax
Shrub,1599,0,0,picoseuropa,1,8,tmax
TempDecF,256675,0,0,picoseuropa,1,8,tmax
WaterSurf,771,0,0,picoseuropa,1,8,tmax
AlpScrGr,522100,0,0,picoseuropa,1,9,tmax
ArtSurf,2727,0,0,picoseuropa,1,9,tmax
AtlScrub,36964,0,0,picoseuropa,1,9,tmax
Crop,230,0,0,picoseuropa,1,9,tmax
Dehesa,71,0,0,picoseuropa,1,9,tmax
Grass,144813,0,0,picoseuropa,1,9,tmax
HydroRipVeg,811,0,0,picoseuropa,1,9,tmax
MedSclF,5617,0,0,picoseuropa,1,9,tmax
MedScrub,15119,0,0,picoseuropa,1,9,tmax
Reforestation,1269,0,0,picoseuropa,1,9,tmax
RipF,953,0,0,picoseuropa,1,9,tmax
RockScreeVeg,1135,0,0,picoseuropa,1,9,tmax
SMedMarF,8558,0,0,picoseuropa,1,9,tmax
Shrub,1599,0,0,picoseuropa,1,9,tmax
TempDecF,256510,0,0,picoseuropa,1,9,tmax
WaterSurf,761,0,0,picoseuropa,1,9,tmax
AlpScrGr,503669,0,0,picoseuropa,1,10,tmax
ArtSurf,2512,0,0,picoseuropa,1,10,tmax
AtlScrub,36927,0,0,picoseuropa,1,10,tmax
Crop,230,0,0,picoseuropa,1,10,tmax
Dehesa,71,0,0,picoseuropa,1,10,tmax
Grass,144539,0,0,picoseuropa,1,10,tmax
HydroRipVeg,811,0,0,picoseuropa,1,10,tmax
MedSclF,5580,0,0,picoseuropa,1,10,tmax
MedScrub,15115,0,0,picoseuropa,1,10,tmax
Reforestation,1269,0,0,picoseuropa,1,10,tmax
RipF,953,0,0,picoseuropa,1,10,tmax
RockScreeVeg,1135,0,0,picoseuropa,1,10,tmax
SMedMarF,8558,0,0,picoseuropa,1,10,tmax
Shrub,1599,0,0,picoseuropa,1,10,tmax
TempDecF,256336,0,0,picoseuropa,1,10,tmax
WaterSurf,752,0,0,picoseuropa,1,10,tmax
AlpScrGr,486719,0,0,picoseuropa,1,11,tmax
ArtSurf,2510,0,0,picoseuropa,1,11,tmax
AtlScrub,36869,0,0,picoseuropa,1,11,tmax
Crop,230,0,0,picoseuropa,1,11,tmax
Dehesa,71,0,0,picoseuropa,1,11,tmax
Grass,144253,0,0,picoseuropa,1,11,tmax
HydroRipVeg,811,0,0,picoseuropa,1,11,tmax
MedSclF,5373,0,0,picoseuropa,1,11,tmax
MedScrub,15082,0,0,picoseuropa,1,11,tmax
Reforestation,1269,0,0,picoseuropa,1,11,tmax
RipF,953,0,0,picoseuropa,1,11,tmax
RockScreeVeg,1132,0,0,picoseuropa,1,11,tmax
SMedMarF,8555,0,0,picoseuropa,1,11,tmax
Shrub,1598,0,0,picoseuropa,1,11,tmax
TempDecF,255911,0,0,picoseuropa,1,11,tmax
WaterSurf,745,0,0,picoseuropa,1,11,tmax
AlpScrGr,482406,0,0,picoseuropa,1,12,tmax
ArtSurf,2498,0,0,picoseuropa,1,12,tmax
AtlScrub,36212,0,0,picoseuropa,1,12,tmax
Crop,230,0,0,picoseuropa,1,12,tmax
Dehesa,57,0,0,picoseuropa,1,12,tmax
Grass,142707,0,0,picoseuropa,1,12,tmax
HydroRipVeg,802,0,0,picoseuropa,1,12,tmax
MedSclF,4578,0,0,picoseuropa,1,12,tmax
MedScrub,14918,0,0,picoseuropa,1,12,tmax
Reforestation,1266,0,0,picoseuropa,1,12,tmax
RipF,953,0,0,picoseuropa,1,12,tmax
RockScreeVeg,1099,0,0,picoseuropa,1,12,tmax
SMedMarF,8419,0,0,picoseuropa,1,12,tmax
Shrub,1532,0,0,picoseuropa,1,12,tmax
TempDecF,252908,0,0,picoseuropa,1,12,tmax
WaterSurf,708,0,0,picoseuropa,1,12,tmax
AlpScrGr,483629,0,0,picoseuropa,3,1,tmax
ArtSurf,2496,0,0,picoseuropa,3,1,tmax
AtlScrub,36465,0,0,picoseuropa,3,1,tmax
Crop,230,0,0,picoseuropa,3,1,tmax
Dehesa,60,0,0,picoseuropa,3,1,tmax
Grass,143161,0,0,picoseuropa,3,1,tmax
HydroRipVeg,808,0,0,picoseuropa,3,1,tmax
MedSclF,4576,0,0,picoseuropa,3,1,tmax
MedScrub,14993,0,0,picoseuropa,3,1,tmax
Reforestation,1264,0,0,picoseuropa,3,1,tmax
RipF,952,0,0,picoseuropa,3,1,tmax
RockScreeVeg,1117,0,0,picoseuropa,3,1,tmax
SMedMarF,8457,0,0,picoseuropa,3,1,tmax
Shrub,1579,0,0,picoseuropa,3,1,tmax
TempDecF,253477,0,0,picoseuropa,3,1,tmax
WaterSurf,715,0,0,picoseuropa,3,1,tmax
AlpScrGr,487132,71989,14.78,picoseuropa,3,2,tmax
ArtSurf,2509,548,21.84,picoseuropa,3,2,tmax
AtlScrub,36902,6772,18.35,picoseuropa,3,2,tmax
Crop,230,86,37.39,picoseuropa,3,2,tmax
Dehesa,71,4,5.63,picoseuropa,3,2,tmax
Grass,144344,27983,19.39,picoseuropa,3,2,tmax
HydroRipVeg,811,149,18.37,picoseuropa,3,2,tmax
MedSclF,5374,482,8.97,picoseuropa,3,2,tmax
MedScrub,15105,4348,28.79,picoseuropa,3,2,tmax
Reforestation,1269,45,3.55,picoseuropa,3,2,tmax
RipF,953,129,13.54,picoseuropa,3,2,tmax
RockScreeVeg,1134,211,18.61,picoseuropa,3,2,tmax
SMedMarF,8552,975,11.4,picoseuropa,3,2,tmax
Shrub,1597,308,19.29,picoseuropa,3,2,tmax
TempDecF,256029,91801,35.86,picoseuropa,3,2,tmax
WaterSurf,737,66,8.96,picoseuropa,3,2,tmax
AlpScrGr,487768,183121,37.54,picoseuropa,3,3,tmax
ArtSurf,2510,1440,57.37,picoseuropa,3,3,tmax
AtlScrub,36927,17776,48.14,picoseuropa,3,3,tmax
Crop,230,164,71.3,picoseuropa,3,3,tmax
Dehesa,71,24,33.8,picoseuropa,3,3,tmax
Grass,144481,71679,49.61,picoseuropa,3,3,tmax
HydroRipVeg,811,457,56.35,picoseuropa,3,3,tmax
MedSclF,5590,959,17.16,picoseuropa,3,3,tmax
MedScrub,15115,6455,42.71,picoseuropa,3,3,tmax
Reforestation,1269,331,26.08,picoseuropa,3,3,tmax
RipF,953,660,69.25,picoseuropa,3,3,tmax
RockScreeVeg,1135,270,23.79,picoseuropa,3,3,tmax
SMedMarF,8558,2798,32.69,picoseuropa,3,3,tmax
Shrub,1599,659,41.21,picoseuropa,3,3,tmax
TempDecF,256357,153310,59.8,picoseuropa,3,3,tmax
WaterSurf,760,204,26.84,picoseuropa,3,3,tmax
AlpScrGr,487876,187764,38.49,picoseuropa,3,4,tmax
ArtSurf,2511,953,37.95,picoseuropa,3,4,tmax
AtlScrub,36929,7983,21.62,picoseuropa,3,4,tmax
Crop,230,17,7.39,picoseuropa,3,4,tmax
Dehesa,71,1,1.41,picoseuropa,3,4,tmax
Grass,144505,58934,40.78,picoseuropa,3,4,tmax
HydroRipVeg,811,493,60.79,picoseuropa,3,4,tmax
MedSclF,5591,478,8.55,picoseuropa,3,4,tmax
MedScrub,15118,5124,33.89,picoseuropa,3,4,tmax
Reforestation,1269,290,22.85,picoseuropa,3,4,tmax
RipF,953,519,54.46,picoseuropa,3,4,tmax
RockScreeVeg,1135,253,22.29,picoseuropa,3,4,tmax
SMedMarF,8558,3694,43.16,picoseuropa,3,4,tmax
Shrub,1599,644,40.28,picoseuropa,3,4,tmax
TempDecF,256516,150146,58.53,picoseuropa,3,4,tmax
WaterSurf,763,119,15.6,picoseuropa,3,4,tmax
AlpScrGr,487848,193151,39.59,picoseuropa,3,5,tmax
ArtSurf,2511,658,26.2,picoseuropa,3,5,tmax
AtlScrub,36969,15663,42.37,picoseuropa,3,5,tmax
Crop,230,26,11.3,picoseuropa,3,5,tmax
Dehesa,71,7,9.86,picoseuropa,3,5,tmax
Grass,144570,66149,45.76,picoseuropa,3,5,tmax
HydroRipVeg,815,436,53.5,picoseuropa,3,5,tmax
MedSclF,5631,825,14.65,picoseuropa,3,5,tmax
MedScrub,15123,4171,27.58,picoseuropa,3,5,tmax
Reforestation,1269,408,32.15,picoseuropa,3,5,tmax
RipF,953,593,62.22,picoseuropa,3,5,tmax
RockScreeVeg,1135,141,12.42,picoseuropa,3,5,tmax
SMedMarF,8558,4948,57.82,picoseuropa,3,5,tmax
Shrub,1599,845,52.85,picoseuropa,3,5,tmax
TempDecF,256687,127009,49.48,picoseuropa,3,5,tmax
WaterSurf,773,222,28.72,picoseuropa,3,5,tmax
AlpScrGr,487273,0,0,picoseuropa,3,6,tmax
ArtSurf,2511,0,0,picoseuropa,3,6,tmax
AtlScrub,36969,0,0,picoseuropa,3,6,tmax
Crop,230,0,0,picoseuropa,3,6,tmax
Dehesa,71,0,0,picoseuropa,3,6,tmax
Grass,144593,0,0,picoseuropa,3,6,tmax
HydroRipVeg,815,0,0,picoseuropa,3,6,tmax
MedSclF,5631,0,0,picoseuropa,3,6,tmax
MedScrub,15123,0,0,picoseuropa,3,6,tmax
Reforestation,1269,0,0,picoseuropa,3,6,tmax
RipF,953,0,0,picoseuropa,3,6,tmax
RockScreeVeg,1135,0,0,picoseuropa,3,6,tmax
SMedMarF,8558,0,0,picoseuropa,3,6,tmax
Shrub,1599,0,0,picoseuropa,3,6,tmax
TempDecF,256695,0,0,picoseuropa,3,6,tmax
WaterSurf,774,0,0,picoseuropa,3,6,tmax
AlpScrGr,497696,16,0,picoseuropa,3,7,tmax
ArtSurf,2619,0,0,picoseuropa,3,7,tmax
AtlScrub,36969,0,0,picoseuropa,3,7,tmax
Crop,230,0,0,picoseuropa,3,7,tmax
Dehesa,71,0,0,picoseuropa,3,7,tmax
Grass,144792,0,0,picoseuropa,3,7,tmax
HydroRipVeg,815,0,0,picoseuropa,3,7,tmax
MedSclF,5631,0,0,picoseuropa,3,7,tmax
MedScrub,15123,0,0,picoseuropa,3,7,tmax
Reforestation,1269,0,0,picoseuropa,3,7,tmax
RipF,953,0,0,picoseuropa,3,7,tmax
RockScreeVeg,1135,0,0,picoseuropa,3,7,tmax
SMedMarF,8558,0,0,picoseuropa,3,7,tmax
Shrub,1599,0,0,picoseuropa,3,7,tmax
TempDecF,256697,0,0,picoseuropa,3,7,tmax
WaterSurf,774,0,0,picoseuropa,3,7,tmax
AlpScrGr,504321,85,0.02,picoseuropa,3,8,tmax
ArtSurf,2548,0,0,picoseuropa,3,8,tmax
AtlScrub,36969,0,0,picoseuropa,3,8,tmax
Crop,230,0,0,picoseuropa,3,8,tmax
Dehesa,71,0,0,picoseuropa,3,8,tmax
Grass,144733,1,0,picoseuropa,3,8,tmax
HydroRipVeg,815,0,0,picoseuropa,3,8,tmax
MedSclF,5631,3,0.05,picoseuropa,3,8,tmax
MedScrub,15121,0,0,picoseuropa,3,8,tmax
Reforestation,1269,0,0,picoseuropa,3,8,tmax
RipF,953,0,0,picoseuropa,3,8,tmax
RockScreeVeg,1135,0,0,picoseuropa,3,8,tmax
SMedMarF,8558,2,0.02,picoseuropa,3,8,tmax
Shrub,1599,0,0,picoseuropa,3,8,tmax
TempDecF,256675,45,0.02,picoseuropa,3,8,tmax
WaterSurf,771,0,0,picoseuropa,3,8,tmax
AlpScrGr,522100,0,0,picoseuropa,3,9,tmax
ArtSurf,2727,0,0,picoseuropa,3,9,tmax
AtlScrub,36964,0,0,picoseuropa,3,9,tmax
Crop,230,0,0,picoseuropa,3,9,tmax
Dehesa,71,0,0,picoseuropa,3,9,tmax
Grass,144813,0,0,picoseuropa,3,9,tmax
HydroRipVeg,811,0,0,picoseuropa,3,9,tmax
MedSclF,5617,0,0,picoseuropa,3,9,tmax
MedScrub,15119,0,0,picoseuropa,3,9,tmax
Reforestation,1269,0,0,picoseuropa,3,9,tmax
RipF,953,0,0,picoseuropa,3,9,tmax
RockScreeVeg,1135,0,0,picoseuropa,3,9,tmax
SMedMarF,8558,0,0,picoseuropa,3,9,tmax
Shrub,1599,0,0,picoseuropa,3,9,tmax
TempDecF,256510,0,0,picoseuropa,3,9,tmax
WaterSurf,761,0,0,picoseuropa,3,9,tmax
AlpScrGr,503669,0,0,picoseuropa,3,10,tmax
ArtSurf,2512,0,0,picoseuropa,3,10,tmax
AtlScrub,36927,0,0,picoseuropa,3,10,tmax
Crop,230,0,0,picoseuropa,3,10,tmax
Dehesa,71,0,0,picoseuropa,3,10,tmax
Grass,144539,0,0,picoseuropa,3,10,tmax
HydroRipVeg,811,0,0,picoseuropa,3,10,tmax
MedSclF,5580,0,0,picoseuropa,3,10,tmax
MedScrub,15115,0,0,picoseuropa,3,10,tmax
Reforestation,1269,0,0,picoseuropa,3,10,tmax
RipF,953,0,0,picoseuropa,3,10,tmax
RockScreeVeg,1135,0,0,picoseuropa,3,10,tmax
SMedMarF,8558,0,0,picoseuropa,3,10,tmax
Shrub,1599,0,0,picoseuropa,3,10,tmax
TempDecF,256336,0,0,picoseuropa,3,10,tmax
WaterSurf,752,0,0,picoseuropa,3,10,tmax
AlpScrGr,486719,0,0,picoseuropa,3,11,tmax
ArtSurf,2510,0,0,picoseuropa,3,11,tmax
AtlScrub,36869,0,0,picoseuropa,3,11,tmax
Crop,230,0,0,picoseuropa,3,11,tmax
Dehesa,71,0,0,picoseuropa,3,11,tmax
Grass,144253,0,0,picoseuropa,3,11,tmax
HydroRipVeg,811,0,0,picoseuropa,3,11,tmax
MedSclF,5373,0,0,picoseuropa,3,11,tmax
MedScrub,15082,0,0,picoseuropa,3,11,tmax
Reforestation,1269,0,0,picoseuropa,3,11,tmax
RipF,953,0,0,picoseuropa,3,11,tmax
RockScreeVeg,1132,0,0,picoseuropa,3,11,tmax
SMedMarF,8555,0,0,picoseuropa,3,11,tmax
Shrub,1598,0,0,picoseuropa,3,11,tmax
TempDecF,255911,0,0,picoseuropa,3,11,tmax
WaterSurf,745,0,0,picoseuropa,3,11,tmax
AlpScrGr,482406,125,0.03,picoseuropa,3,12,tmax
ArtSurf,2498,7,0.28,picoseuropa,3,12,tmax
AtlScrub,36212,10,0.03,picoseuropa,3,12,tmax
Crop,230,0,0,picoseuropa,3,12,tmax
Dehesa,57,0,0,picoseuropa,3,12,tmax
Grass,142707,128,0.09,picoseuropa,3,12,tmax
HydroRipVeg,802,0,0,picoseuropa,3,12,tmax
MedSclF,4578,0,0,picoseuropa,3,12,tmax
MedScrub,14918,3,0.02,picoseuropa,3,12,tmax
Reforestation,1266,14,1.11,picoseuropa,3,12,tmax
RipF,953,1,0.1,picoseuropa,3,12,tmax
RockScreeVeg,1099,0,0,picoseuropa,3,12,tmax
SMedMarF,8419,13,0.15,picoseuropa,3,12,tmax
Shrub,1532,1,0.07,picoseuropa,3,12,tmax
TempDecF,252908,423,0.17,picoseuropa,3,12,tmax
WaterSurf,708,0,0,picoseuropa,3,12,tmax
AlpScrGr,483629,0,0,picoseuropa,6,1,tmax
ArtSurf,2496,0,0,picoseuropa,6,1,tmax
AtlScrub,36465,0,0,picoseuropa,6,1,tmax
Crop,230,0,0,picoseuropa,6,1,tmax
Dehesa,60,0,0,picoseuropa,6,1,tmax
Grass,143161,0,0,picoseuropa,6,1,tmax
HydroRipVeg,808,0,0,picoseuropa,6,1,tmax
MedSclF,4576,0,0,picoseuropa,6,1,tmax
MedScrub,14993,0,0,picoseuropa,6,1,tmax
Reforestation,1264,0,0,picoseuropa,6,1,tmax
RipF,952,0,0,picoseuropa,6,1,tmax
RockScreeVeg,1117,0,0,picoseuropa,6,1,tmax
SMedMarF,8457,0,0,picoseuropa,6,1,tmax
Shrub,1579,0,0,picoseuropa,6,1,tmax
TempDecF,253477,0,0,picoseuropa,6,1,tmax
WaterSurf,715,0,0,picoseuropa,6,1,tmax
AlpScrGr,487132,0,0,picoseuropa,6,2,tmax
ArtSurf,2509,0,0,picoseuropa,6,2,tmax
AtlScrub,36902,0,0,picoseuropa,6,2,tmax
Crop,230,0,0,picoseuropa,6,2,tmax
Dehesa,71,0,0,picoseuropa,6,2,tmax
Grass,144344,0,0,picoseuropa,6,2,tmax
HydroRipVeg,811,0,0,picoseuropa,6,2,tmax
MedSclF,5374,0,0,picoseuropa,6,2,tmax
MedScrub,15105,0,0,picoseuropa,6,2,tmax
Reforestation,1269,0,0,picoseuropa,6,2,tmax
RipF,953,0,0,picoseuropa,6,2,tmax
RockScreeVeg,1134,0,0,picoseuropa,6,2,tmax
SMedMarF,8552,0,0,picoseuropa,6,2,tmax
Shrub,1597,0,0,picoseuropa,6,2,tmax
TempDecF,256029,0,0,picoseuropa,6,2,tmax
WaterSurf,737,0,0,picoseuropa,6,2,tmax
AlpScrGr,487768,2430,0.5,picoseuropa,6,3,tmax
ArtSurf,2510,14,0.56,picoseuropa,6,3,tmax
AtlScrub,36927,61,0.17,picoseuropa,6,3,tmax
Crop,230,0,0,picoseuropa,6,3,tmax
Dehesa,71,0,0,picoseuropa,6,3,tmax
Grass,144481,632,0.44,picoseuropa,6,3,tmax
HydroRipVeg,811,10,1.23,picoseuropa,6,3,tmax
MedSclF,5590,21,0.38,picoseuropa,6,3,tmax
MedScrub,15115,107,0.71,picoseuropa,6,3,tmax
Reforestation,1269,1,0.08,picoseuropa,6,3,tmax
RipF,953,2,0.21,picoseuropa,6,3,tmax
RockScreeVeg,1135,2,0.18,picoseuropa,6,3,tmax
SMedMarF,8558,39,0.46,picoseuropa,6,3,tmax
Shrub,1599,10,0.63,picoseuropa,6,3,tmax
TempDecF,256357,6280,2.45,picoseuropa,6,3,tmax
WaterSurf,760,3,0.39,picoseuropa,6,3,tmax
AlpScrGr,487876,32714,6.71,picoseuropa,6,4,tmax
ArtSurf,2511,98,3.9,picoseuropa,6,4,tmax
AtlScrub,36929,781,2.11,picoseuropa,6,4,tmax
Crop,230,0,0,picoseuropa,6,4,tmax
Dehesa,71,0,0,picoseuropa,6,4,tmax
Grass,144505,8849,6.12,picoseuropa,6,4,tmax
HydroRipVeg,811,72,8.88,picoseuropa,6,4,tmax
MedSclF,5591,50,0.89,picoseuropa,6,4,tmax
MedScrub,15118,752,4.97,picoseuropa,6,4,tmax
Reforestation,1269,8,0.63,picoseuropa,6,4,tmax
RipF,953,13,1.36,picoseuropa,6,4,tmax
RockScreeVeg,1135,33,2.91,picoseuropa,6,4,tmax
SMedMarF,8558,524,6.12,picoseuropa,6,4,tmax
